CPT,Total_Amount,Probability
99213Rx,13.34,8.561643835616438e-05
99213Rx,71.1,2.446183953033268e-05
99213Rx,18.15,1.223091976516634e-05
99213Rx,71.8,4.892367906066536e-05
99213Rx,2.01,0.00011007827788649707
99213Rx,5.12,9.784735812133073e-05
99213Rx,5.13,6.11545988258317e-05
99213Rx,532.3,3.669275929549902e-05
99213Rx,5.11,0.00011007827788649707
99213Rx,5.16,0.0002446183953033268
99213Rx,5.17,2.446183953033268e-05
99213Rx,5.14,3.669275929549902e-05
99213Rx,5.15,4.892367906066536e-05
99213Rx,178.92,1.223091976516634e-05
99213Rx,178.91,3.669275929549902e-05
99213Rx,251.8,1.223091976516634e-05
99213Rx,2.68,0.00019569471624266145
99213Rx,33.99,3.669275929549902e-05
99213Rx,2.67,0.0001834637964774951
99213Rx,33.94,2.446183953033268e-05
99213Rx,2.65,0.0001834637964774951
99213Rx,2.62,6.11545988258317e-05
99213Rx,2.61,6.11545988258317e-05
99213Rx,105.41,7.338551859099804e-05
99213Rx,2.84,3.669275929549902e-05
99213Rx,2.85,0.0002568493150684931
99213Rx,2.86,0.00014677103718199608
99213Rx,2.87,4.892367906066536e-05
99213Rx,2.81,3.669275929549902e-05
99213Rx,2.82,2.446183953033268e-05
99213Rx,2.83,7.338551859099804e-05
99213Rx,53.2,1.223091976516634e-05
99213Rx,-32.83,6.11545988258317e-05
99213Rx,2.88,6.11545988258317e-05
99213Rx,2.89,7.338551859099804e-05
99213Rx,8.37,6.11545988258317e-05
99213Rx,8.36,9.784735812133073e-05
99213Rx,8.33,1.223091976516634e-05
99213Rx,8.32,9.784735812133073e-05
99213Rx,52.59,4.892367906066536e-05
99213Rx,51.4,0.00028131115459882584
99213Rx,51.6,4.892367906066536e-05
99213Rx,8.38,4.892367906066536e-05
99213Rx,75.7,6.11545988258317e-05
99213Rx,75.5,4.892367906066536e-05
99213Rx,51.79,4.892367906066536e-05
99213Rx,-134.31,4.892367906066536e-05
99213Rx,-63.28,6.11545988258317e-05
99213Rx,14.14,4.892367906066536e-05
99213Rx,38.29,8.561643835616438e-05
99213Rx,53.31,3.669275929549902e-05
99213Rx,21.36,2.446183953033268e-05
99213Rx,231.25,1.223091976516634e-05
99213Rx,21.38,2.446183953033268e-05
99213Rx,93.89,9.784735812133073e-05
99213Rx,23.71,2.446183953033268e-05
99213Rx,43.61,4.892367906066536e-05
99213Rx,23.73,2.446183953033268e-05
99213Rx,-6.35,4.892367906066536e-05
99213Rx,186.37,6.11545988258317e-05
99213Rx,43.88,3.669275929549902e-05
99213Rx,43.89,1.223091976516634e-05
99213Rx,6.7,0.00050146771037182
99213Rx,6.6,0.00015900195694716244
99213Rx,6.5,0.0002690802348336595
99213Rx,4.38,6.11545988258317e-05
99213Rx,12.7,4.892367906066536e-05
99213Rx,12.6,2.446183953033268e-05
99213Rx,6.1,0.0002568493150684931
99213Rx,6.0,0.0003180039138943249
99213Rx,4.33,0.0003302348336594912
99213Rx,4.32,6.11545988258317e-05
99213Rx,4.31,0.00017123287671232877
99213Rx,12.8,0.00014677103718199608
99213Rx,4.37,7.338551859099804e-05
99213Rx,4.35,8.561643835616438e-05
99213Rx,4.34,0.00015900195694716244
99213Rx,10.1,0.0003180039138943249
99213Rx,10.0,0.0036448140900195696
99213Rx,10.3,4.892367906066536e-05
99213Rx,10.2,0.00013454011741682975
99213Rx,10.5,4.892367906066536e-05
99213Rx,10.4,3.669275929549902e-05
99213Rx,10.7,9.784735812133073e-05
99213Rx,78.03,6.11545988258317e-05
99213Rx,10.8,0.00014677103718199608
99213Rx,42.23,4.892367906066536e-05
99213Rx,22.52,2.446183953033268e-05
99213Rx,22.53,2.446183953033268e-05
99213Rx,16.7,0.00020792563600782778
99213Rx,16.6,0.00028131115459882584
99213Rx,16.4,2.446183953033268e-05
99213Rx,16.1,3.669275929549902e-05
99213Rx,16.0,1.223091976516634e-05
99213Rx,126.67,1.223091976516634e-05
99213Rx,16.8,6.11545988258317e-05
99213Rx,9.47,6.11545988258317e-05
99213Rx,9.46,0.0001223091976516634
99213Rx,9.43,9.784735812133073e-05
99213Rx,190.32,9.784735812133073e-05
99213Rx,9.48,4.892367906066536e-05
99213Rx,143.81,1.223091976516634e-05
99213Rx,292.54,6.11545988258317e-05
99213Rx,16.48,2.446183953033268e-05
99213Rx,14.41,2.446183953033268e-05
99213Rx,1.01,0.00028131115459882584
99213Rx,1.03,0.00017123287671232877
99213Rx,1.02,0.00020792563600782778
99213Rx,1.04,9.784735812133073e-05
99213Rx,1.07,0.00015900195694716244
99213Rx,1.06,2.446183953033268e-05
99213Rx,1.09,6.11545988258317e-05
99213Rx,1.08,0.00011007827788649707
99213Rx,7.98,6.11545988258317e-05
99213Rx,7.99,0.00014677103718199608
99213Rx,757.52,4.892367906066536e-05
99213Rx,114.4,4.892367906066536e-05
99213Rx,7.96,0.00029354207436399217
99213Rx,7.97,0.0001223091976516634
99213Rx,7.92,0.0001834637964774951
99213Rx,17.05,2.446183953033268e-05
99213Rx,15.01,9.784735812133073e-05
99213Rx,15.03,6.11545988258317e-05
99213Rx,15.04,9.784735812133073e-05
99213Rx,17.09,4.892367906066536e-05
99213Rx,15.06,1.223091976516634e-05
99213Rx,55.49,3.669275929549902e-05
99213Rx,120.3,4.892367906066536e-05
99213Rx,55.46,4.892367906066536e-05
99213Rx,11.08,3.669275929549902e-05
99213Rx,11.05,6.11545988258317e-05
99213Rx,11.04,7.338551859099804e-05
99213Rx,11.03,4.892367906066536e-05
99213Rx,2161.78,3.669275929549902e-05
99213Rx,9.62,0.0003057729941291585
99213Rx,3.91,8.561643835616438e-05
99213Rx,3.92,4.892367906066536e-05
99213Rx,3.94,0.0002446183953033268
99213Rx,73.79,2.446183953033268e-05
99213Rx,3.96,4.892367906066536e-05
99213Rx,3.98,6.11545988258317e-05
99213Rx,3.99,1.223091976516634e-05
99213Rx,45.77,7.338551859099804e-05
99213Rx,31.94,4.892367906066536e-05
99213Rx,31.95,1.223091976516634e-05
99213Rx,31.91,2.446183953033268e-05
99213Rx,65.63,2.446183953033268e-05
99213Rx,77.04,0.00022015655577299414
99213Rx,77.01,6.11545988258317e-05
99213Rx,12.15,6.11545988258317e-05
99213Rx,14.18,4.892367906066536e-05
99213Rx,46.77,3.669275929549902e-05
99213Rx,0.01,0.000538160469667319
99213Rx,3.09,0.00011007827788649707
99213Rx,3.12,6.11545988258317e-05
99213Rx,75.09,1.223091976516634e-05
99213Rx,90.2,1.223091976516634e-05
99213Rx,90.5,2.446183953033268e-05
99213Rx,75.06,2.446183953033268e-05
99213Rx,-9.7,9.784735812133073e-05
99213Rx,6.4,0.00014677103718199608
99213Rx,64.21,3.669275929549902e-05
99213Rx,3.17,0.0002446183953033268
99213Rx,152.33,1.223091976516634e-05
99213Rx,118.9,6.11545988258317e-05
99213Rx,10.46,4.892367906066536e-05
99213Rx,104.77,4.892367906066536e-05
99213Rx,10.47,6.11545988258317e-05
99213Rx,1.28,9.784735812133073e-05
99213Rx,-22.95,7.338551859099804e-05
99213Rx,13.03,4.892367906066536e-05
99213Rx,18.0,0.0005626223091976517
99213Rx,18.2,0.00034246575342465754
99213Rx,18.5,4.892367906066536e-05
99213Rx,18.4,1.223091976516634e-05
99213Rx,13.05,0.00019569471624266145
99213Rx,128.8,1.223091976516634e-05
99213Rx,18.03,9.784735812133073e-05
99213Rx,60.36,6.11545988258317e-05
99213Rx,30.8,4.892367906066536e-05
99213Rx,9.08,7.338551859099804e-05
99213Rx,18.08,6.11545988258317e-05
99213Rx,30.0,0.0007216242661448141
99213Rx,6.2,0.00011007827788649707
99213Rx,128.5,4.892367906066536e-05
99213Rx,30.4,4.892367906066536e-05
99213Rx,5.09,0.0005503913894324853
99213Rx,5.08,0.00019569471624266145
99213Rx,5.04,8.561643835616438e-05
99213Rx,5.06,1.223091976516634e-05
99213Rx,5.01,4.892367906066536e-05
99213Rx,5.03,6.11545988258317e-05
99213Rx,5.02,9.784735812133073e-05
99213Rx,2.79,0.0002446183953033268
99213Rx,2.78,8.561643835616438e-05
99213Rx,2.71,3.669275929549902e-05
99213Rx,162.41,4.892367906066536e-05
99213Rx,2.72,0.0006237769080234834
99213Rx,2.75,0.0003057729941291585
99213Rx,2.74,6.11545988258317e-05
99213Rx,2.77,0.0001223091976516634
99213Rx,105.58,9.784735812133073e-05
99213Rx,156.07,2.446183953033268e-05
99213Rx,145.45,4.892367906066536e-05
99213Rx,9.03,6.11545988258317e-05
99213Rx,2.97,0.00013454011741682975
99213Rx,2.95,0.00014677103718199608
99213Rx,2.94,9.784735812133073e-05
99213Rx,2.92,2.446183953033268e-05
99213Rx,2.91,0.0003057729941291585
99213Rx,-7.5,9.784735812133073e-05
99213Rx,2.99,4.892367906066536e-05
99213Rx,2.98,6.11545988258317e-05
99213Rx,8.02,3.669275929549902e-05
99213Rx,8.06,1.223091976516634e-05
99213Rx,8.07,0.00046477495107632094
99213Rx,8.05,0.0001223091976516634
99213Rx,100.0,0.0006237769080234834
99213Rx,82.19,0.0001834637964774951
99213Rx,-5.0,1.223091976516634e-05
99213Rx,51.01,2.446183953033268e-05
99213Rx,51.03,2.446183953033268e-05
99213Rx,-3.7,2.446183953033268e-05
99213Rx,48.0,6.11545988258317e-05
99213Rx,48.6,2.446183953033268e-05
99213Rx,63.99,7.338551859099804e-05
99213Rx,91.99,0.00011007827788649707
99213Rx,4.44,6.11545988258317e-05
99213Rx,17.89,2.446183953033268e-05
99213Rx,7.2,0.00019569471624266145
99213Rx,7.3,0.00019569471624266145
99213Rx,83.66,1.223091976516634e-05
99213Rx,7.1,4.892367906066536e-05
99213Rx,7.6,0.00017123287671232877
99213Rx,21.29,4.892367906066536e-05
99213Rx,7.4,0.0003180039138943249
99213Rx,7.5,0.0020914872798434444
99213Rx,7.8,0.0001834637964774951
99213Rx,7.9,0.00013454011741682975
99213Rx,25.66,9.784735812133073e-05
99213Rx,-532.3,3.669275929549902e-05
99213Rx,23.69,2.446183953033268e-05
99213Rx,45.14,0.0001223091976516634
99213Rx,62.75,1.223091976516634e-05
99213Rx,4.06,3.669275929549902e-05
99213Rx,4.07,0.0001223091976516634
99213Rx,4.04,9.784735812133073e-05
99213Rx,4.05,0.00015900195694716244
99213Rx,25.25,2.446183953033268e-05
99213Rx,25.26,1.223091976516634e-05
99213Rx,25.29,6.11545988258317e-05
99213Rx,58.84,3.669275929549902e-05
99213Rx,4.08,4.892367906066536e-05
99213Rx,20.63,2.446183953033268e-05
99213Rx,189.22,6.11545988258317e-05
99213Rx,20.64,4.892367906066536e-05
99213Rx,20.69,4.892367906066536e-05
99213Rx,57.49,6.11545988258317e-05
99213Rx,42.38,8.561643835616438e-05
99213Rx,126.57,4.892367906066536e-05
99213Rx,22.21,0.00011007827788649707
99213Rx,42.32,0.00011007827788649707
99213Rx,22.22,0.00011007827788649707
99213Rx,47.87,6.11545988258317e-05
99213Rx,22.26,6.11545988258317e-05
99213Rx,38.14,3.669275929549902e-05
99213Rx,229.14,1.223091976516634e-05
99213Rx,7.35,3.669275929549902e-05
99213Rx,66.2,1.223091976516634e-05
99213Rx,14.76,6.11545988258317e-05
99213Rx,14.75,6.11545988258317e-05
99213Rx,9.33,0.00017123287671232877
99213Rx,9.34,6.11545988258317e-05
99213Rx,14.72,6.11545988258317e-05
99213Rx,9.39,0.00015900195694716244
99213Rx,79.56,6.11545988258317e-05
99213Rx,126.11,1.223091976516634e-05
99213Rx,159.27,1.223091976516634e-05
99213Rx,144.24,3.669275929549902e-05
99213Rx,250.87,7.338551859099804e-05
99213Rx,7.88,2.446183953033268e-05
99213Rx,7.86,0.00014677103718199608
99213Rx,7.85,9.784735812133073e-05
99213Rx,7.84,6.11545988258317e-05
99213Rx,7.83,7.338551859099804e-05
99213Rx,6.77,0.0001223091976516634
99213Rx,7.81,0.00019569471624266145
99213Rx,141.77,4.892367906066536e-05
99213Rx,228.8,6.11545988258317e-05
99213Rx,40.0,0.0016389432485322897
99213Rx,288.99,2.446183953033268e-05
99213Rx,17.18,4.892367906066536e-05
99213Rx,17.19,4.892367906066536e-05
99213Rx,42.2,4.892367906066536e-05
99213Rx,42.3,9.784735812133073e-05
99213Rx,15.17,6.11545988258317e-05
99213Rx,7.63,1.223091976516634e-05
99213Rx,62.4,9.784735812133073e-05
99213Rx,62.5,0.00034246575342465754
99213Rx,62.2,9.784735812133073e-05
99213Rx,72.47,4.892367906066536e-05
99213Rx,7.39,2.446183953033268e-05
99213Rx,60.5,4.892367906066536e-05
99213Rx,60.6,2.446183953033268e-05
99213Rx,60.0,0.0013087084148727984
99213Rx,60.2,3.669275929549902e-05
99213Rx,11.18,0.00014677103718199608
99213Rx,11.19,1.223091976516634e-05
99213Rx,11.16,2.446183953033268e-05
99213Rx,37.83,2.446183953033268e-05
99213Rx,11.13,0.00011007827788649707
99213Rx,88.23,1.223091976516634e-05
99213Rx,11.11,0.00014677103718199608
99213Rx,266.25,2.446183953033268e-05
99213Rx,1.1,6.11545988258317e-05
99213Rx,3.83,6.11545988258317e-05
99213Rx,3.82,1.223091976516634e-05
99213Rx,3.81,8.561643835616438e-05
99213Rx,3.87,0.0001223091976516634
99213Rx,3.86,2.446183953033268e-05
99213Rx,3.89,4.892367906066536e-05
99213Rx,3.88,9.784735812133073e-05
99213Rx,19.23,4.892367906066536e-05
99213Rx,19.21,4.892367906066536e-05
99213Rx,251.08,8.561643835616438e-05
99213Rx,26.26,1.223091976516634e-05
99213Rx,26.22,7.338551859099804e-05
99213Rx,2.18,9.784735812133073e-05
99213Rx,56.19,6.11545988258317e-05
99213Rx,0.15,2.446183953033268e-05
99213Rx,2.17,7.338551859099804e-05
99213Rx,0.17,3.669275929549902e-05
99213Rx,0.16,9.784735812133073e-05
99213Rx,0.13,4.892367906066536e-05
99213Rx,0.12,3.669275929549902e-05
99213Rx,572.92,1.223091976516634e-05
99213Rx,0.19,7.338551859099804e-05
99213Rx,0.18,8.561643835616438e-05
99213Rx,6.81,4.892367906066536e-05
99213Rx,6.82,0.00017123287671232877
99213Rx,2.14,0.00011007827788649707
99213Rx,11.25,9.784735812133073e-05
99213Rx,6.86,4.892367906066536e-05
99213Rx,6.88,0.00022015655577299414
99213Rx,6.89,6.11545988258317e-05
99213Rx,46.82,1.223091976516634e-05
99213Rx,130.49,4.892367906066536e-05
99213Rx,71.79,6.11545988258317e-05
99213Rx,595.08,3.669275929549902e-05
99213Rx,111.66,6.11545988258317e-05
99213Rx,-0.02,4.892367906066536e-05
99213Rx,40.34,1.223091976516634e-05
99213Rx,30.33,4.892367906066536e-05
99213Rx,30.35,1.223091976516634e-05
99213Rx,128.18,6.11545988258317e-05
99213Rx,128.19,1.223091976516634e-05
99213Rx,13.14,7.338551859099804e-05
99213Rx,35.86,6.11545988258317e-05
99213Rx,35.85,1.223091976516634e-05
99213Rx,13.11,1.223091976516634e-05
99213Rx,337.3,1.223091976516634e-05
99213Rx,12.79,6.11545988258317e-05
99213Rx,60.41,1.223091976516634e-05
99213Rx,18.36,1.223091976516634e-05
99213Rx,18.35,1.223091976516634e-05
99213Rx,18.34,4.892367906066536e-05
99213Rx,-23.4,4.892367906066536e-05
99213Rx,5.72,1.223091976516634e-05
99213Rx,5.74,8.561643835616438e-05
99213Rx,5.75,8.561643835616438e-05
99213Rx,5.76,7.338551859099804e-05
99213Rx,5.77,4.892367906066536e-05
99213Rx,23.14,4.892367906066536e-05
99213Rx,105.28,2.446183953033268e-05
99213Rx,105.29,1.223091976516634e-05
99213Rx,90.42,1.223091976516634e-05
99213Rx,124.22,4.892367906066536e-05
99213Rx,113.25,1.223091976516634e-05
99213Rx,154.18,4.892367906066536e-05
99213Rx,226.99,0.00014677103718199608
99213Rx,97.82,4.892367906066536e-05
99213Rx,156.19,3.669275929549902e-05
99213Rx,630.02,4.892367906066536e-05
99213Rx,50.99,4.892367906066536e-05
99213Rx,8.19,1.223091976516634e-05
99213Rx,8.18,4.892367906066536e-05
99213Rx,8.15,6.11545988258317e-05
99213Rx,8.14,8.561643835616438e-05
99213Rx,8.16,1.223091976516634e-05
99213Rx,8.11,4.892367906066536e-05
99213Rx,8.13,0.0001834637964774951
99213Rx,-25.73,1.223091976516634e-05
99213Rx,-98.22,1.223091976516634e-05
99213Rx,85.11,4.892367906066536e-05
99213Rx,103.24,3.669275929549902e-05
99213Rx,12.64,4.892367906066536e-05
99213Rx,23.56,4.892367906066536e-05
99213Rx,23.55,1.223091976516634e-05
99213Rx,79.99,3.669275929549902e-05
99213Rx,233.6,4.892367906066536e-05
99213Rx,-6.16,4.892367906066536e-05
99213Rx,223.77,2.446183953033268e-05
99213Rx,81.11,0.0001223091976516634
99213Rx,444.23,7.338551859099804e-05
99213Rx,203.1,4.892367906066536e-05
99213Rx,84.78,4.892367906066536e-05
99213Rx,62.43,2.446183953033268e-05
99213Rx,4.11,0.00014677103718199608
99213Rx,10.37,3.669275929549902e-05
99213Rx,4.13,4.892367906066536e-05
99213Rx,4.15,0.0003302348336594912
99213Rx,4.14,0.0001223091976516634
99213Rx,4.16,3.669275929549902e-05
99213Rx,4.19,2.446183953033268e-05
99213Rx,184.61,4.892367906066536e-05
99213Rx,57.59,2.446183953033268e-05
99213Rx,20.72,4.892367906066536e-05
99213Rx,78.63,7.338551859099804e-05
99213Rx,78.68,1.223091976516634e-05
99213Rx,20.59,4.892367906066536e-05
99213Rx,9.22,0.00011007827788649707
99213Rx,14.62,4.892367906066536e-05
99213Rx,9.26,4.892367906066536e-05
99213Rx,9.29,1.223091976516634e-05
99213Rx,-72.86,4.892367906066536e-05
99213Rx,144.19,4.892367906066536e-05
99213Rx,113.51,4.892367906066536e-05
99213Rx,-52.73,1.223091976516634e-05
99213Rx,15.24,3.669275929549902e-05
99213Rx,15.21,7.338551859099804e-05
99213Rx,15.28,3.669275929549902e-05
99213Rx,32.44,6.11545988258317e-05
99213Rx,39.5,4.892367906066536e-05
99213Rx,21.4,1.223091976516634e-05
99213Rx,21.7,1.223091976516634e-05
99213Rx,21.6,2.446183953033268e-05
99213Rx,21.1,6.11545988258317e-05
99213Rx,21.0,4.892367906066536e-05
99213Rx,21.3,3.669275929549902e-05
99213Rx,21.2,8.561643835616438e-05
99213Rx,21.8,8.561643835616438e-05
99213Rx,0.69,0.0003180039138943249
99213Rx,125.0,0.0007093933463796477
99213Rx,125.7,6.11545988258317e-05
99213Rx,11.29,1.223091976516634e-05
99213Rx,37.99,3.669275929549902e-05
99213Rx,48.89,2.446183953033268e-05
99213Rx,210.17,4.892367906066536e-05
99213Rx,48.87,6.11545988258317e-05
99213Rx,11.21,1.223091976516634e-05
99213Rx,88.35,2.446183953033268e-05
99213Rx,37.96,3.669275929549902e-05
99213Rx,11.26,4.892367906066536e-05
99213Rx,48.81,1.223091976516634e-05
99213Rx,11.24,1.223091976516634e-05
99213Rx,380.46,4.892367906066536e-05
99213Rx,6.39,8.561643835616438e-05
99213Rx,-21.38,2.446183953033268e-05
99213Rx,175.38,4.892367906066536e-05
99213Rx,490.1,1.223091976516634e-05
99213Rx,-12.71,4.892367906066536e-05
99213Rx,26.39,6.11545988258317e-05
99213Rx,26.36,0.0001223091976516634
99213Rx,19.36,0.0001223091976516634
99213Rx,26.33,4.892367906066536e-05
99213Rx,19.32,7.338551859099804e-05
99213Rx,19.33,6.11545988258317e-05
99213Rx,3.51,8.561643835616438e-05
99213Rx,3.52,8.561643835616438e-05
99213Rx,3.53,0.0001223091976516634
99213Rx,197.65,4.892367906066536e-05
99213Rx,3.59,8.561643835616438e-05
99213Rx,0.61,4.892367906066536e-05
99213Rx,0.64,0.00029354207436399217
99213Rx,0.65,0.00020792563600782778
99213Rx,0.66,2.446183953033268e-05
99213Rx,0.67,0.00014677103718199608
99213Rx,0.68,8.561643835616438e-05
99213Rx,71.6,4.892367906066536e-05
99213Rx,6.92,4.892367906066536e-05
99213Rx,6.91,2.446183953033268e-05
99213Rx,6.96,1.223091976516634e-05
99213Rx,6.95,0.0001223091976516634
99213Rx,46.99,6.11545988258317e-05
99213Rx,6.98,7.338551859099804e-05
99213Rx,143.3,4.892367906066536e-05
99213Rx,292.5,0.0001223091976516634
99213Rx,36.15,3.669275929549902e-05
99213Rx,30.27,9.784735812133073e-05
99213Rx,30.24,6.11545988258317e-05
99213Rx,19.53,4.892367906066536e-05
99213Rx,30.29,0.00019569471624266145
99213Rx,48.64,4.892367906066536e-05
99213Rx,13.63,3.669275929549902e-05
99213Rx,13.62,4.892367906066536e-05
99213Rx,13.65,0.0003913894324853229
99213Rx,13.64,4.892367906066536e-05
99213Rx,13.69,7.338551859099804e-05
99213Rx,70.92,4.892367906066536e-05
99213Rx,69.98,2.446183953033268e-05
99213Rx,29.03,4.892367906066536e-05
99213Rx,35.8,2.446183953033268e-05
99213Rx,-1.55,3.669275929549902e-05
99213Rx,155.0,4.892367906066536e-05
99213Rx,18.21,1.223091976516634e-05
99213Rx,35.0,0.00046477495107632094
99213Rx,18.23,1.223091976516634e-05
99213Rx,35.5,3.669275929549902e-05
99213Rx,5.69,2.446183953033268e-05
99213Rx,5.68,9.784735812133073e-05
99213Rx,5.63,0.00015900195694716244
99213Rx,5.62,0.0001223091976516634
99213Rx,5.61,1.223091976516634e-05
99213Rx,37.3,6.11545988258317e-05
99213Rx,5.67,4.892367906066536e-05
99213Rx,5.66,9.784735812133073e-05
99213Rx,5.65,4.892367906066536e-05
99213Rx,37.7,4.892367906066536e-05
99213Rx,75.63,6.11545988258317e-05
99213Rx,75.65,2.446183953033268e-05
99213Rx,75.66,4.892367906066536e-05
99213Rx,28.45,2.446183953033268e-05
99213Rx,54.52,0.0001223091976516634
99213Rx,162.86,0.0003791585127201566
99213Rx,162.85,1.223091976516634e-05
99213Rx,162.81,6.11545988258317e-05
99213Rx,8.68,8.561643835616438e-05
99213Rx,8.69,2.446183953033268e-05
99213Rx,92.3,4.892367906066536e-05
99213Rx,8.61,1.223091976516634e-05
99213Rx,8.62,0.00014677103718199608
99213Rx,8.63,1.223091976516634e-05
99213Rx,8.64,0.00013454011741682975
99213Rx,8.65,1.223091976516634e-05
99213Rx,61.57,4.892367906066536e-05
99213Rx,4.82,0.00041585127201565557
99213Rx,2.69,3.669275929549902e-05
99213Rx,54.95,9.784735812133073e-05
99213Rx,2.57,9.784735812133073e-05
99213Rx,2.64,7.338551859099804e-05
99213Rx,55.0,0.00046477495107632094
99213Rx,83.03,0.0001834637964774951
